"Id";"Score";"text";"data"
"1";1;"0.410760521888733";"América x Caldense Coelho enfrenta o rival brigando por vaga na semifinal America SuperFC Caldense Coelho…";2019-03-25 10:33:54
"2";2;"0.292506188154221";"Jogador do América Donizete volta ao Galo pra tratar lesão no joelho Pitbull SuperFC Galo Coelho…";2019-03-25 10:33:21
"3";3;"0.5";"puntaarenas que linda<U+2665><U+FE0F><U+0001F1E8><U+0001F1F1>

<U+2796>
america chile
leamanuvoyagent travel travelblog frenchtravelers…";2019-03-25 09:38:57
"4";4;"0.777262091636658";"“Uma pessoa comum maravilhase com coisas incomuns um sábio maravilhase com o corriqueiro”Confúcio Século IV a…";2019-03-25 09:32:31
"5";5;"0.821349859237671";"Temos o direto de pedir o impossível a Deus e isso acontece após termos feito todos nossos possíveis
 dias na…";2019-03-25 08:32:41
"6";6;"0.455607235431671";"<U+26BD><U+FE0F>AMÉRICA O lateraldireito Ronaldo doserá o nosso convidado no Radio Esportes falando da titulari…";2019-03-25 08:11:52
"7";7;"1";"Marchat AM Good MorningHave A Nice Day BuenasQue tengan un Excelente Día Bom DiaDesejo…";2019-03-25 08:00:33
"8";8;"1";"Cantamos o hino nacional passeando de barco no Mar da Galiléia <U+0001F1E7><U+0001F1F7><U+0001F60D><U+0001F493><U+0001F1EE><U+0001F1F1> brasil asia america galiléia…";2019-03-25 03:02:20
"9";9;"0.5";"Vintage ENCO Views of America Plate w K Gold";2019-03-25 01:11:26
"10";10;"0.340303689241409";"E eu acho não Aliás eu tenho certeza Final do campeonato mineiroXo América tira o";2019-03-24 21:31:04
"11";11;"0.383752197027206";"QUEM TE ENTENDE VELHO CAQUÉTICO
Escalou PorMariaEnjoada para deixar as tardes da gente tensas ao invés de alguma delíc…";2019-03-24 18:18:01
"12";12;"0.66441935300827";"<U+26BD><U+FE0F><U+0001F407>AMÉRICA Deu Coelhinhas no primeiro clássico feminino da história do Mineirão Com gols de Aninha Dilene e Tia o …";2019-03-24 13:43:06
"13";13;"0.645101547241211";"<U+26BD><U+FE0F>AMÉRICA Com tradicional “rachão”fecha preparação para a decisão de amanhã diante daVia…";2019-03-24 12:40:39
"14";14;"0.63739687204361";"Bora pro Indepa
americamg 
america 
decantes 
caldense 
campeonatomineiro";2019-03-24 12:29:25
"15";15;"0.645101547241211";"<U+26BD><U+FE0F>AMÉRICA Com tradicional “rachão”fecha preparação para a decisão de amanhã diante da …";2019-03-24 10:50:25
"16";16;"0.357699692249298";"<U+0001F30D>PTBR<U+0001F30E> MundoMS
 fotos que mostram o quanto a América esta fria no momentoVejaemgt";2019-03-24 09:29:30
"17";17;"0.465789437294006";"Ônibus Turístico de Curitiba como é a Linha Turismo da cidade";2019-03-24 09:22:09
